filename,ocr_text,ocr_confidence,normalized_text
bug_reports_Screenshot_2025-08-31-10-41-49-433_com.wheelocity.wow_customer_pos.jpg,"       tthe e 4 > <i i, -",36.3,tthe e 4 i i
bug_reports_Screenshot_2025-08-31-18-26-30-228_com.wheelocity.wow_customer_pos.jpg,J Bul GZ) e ,67.0,j bul gz e
bug_reports_Screenshot_2025-09-01-05-51-48-22.jpg,  5:51 2025/09/01 Sampled SKU Potato BULK Allocated : Received : Brinjal BULK (White) Allocated : Received : Cauliflower BULK Allocated : Received : O el at G2) PBTNO7947 : Receive Supply Order   Morning 3.940 kg 3.940 kg 4.330 kg 4.330 kg 2 pieces 2 pieces,83.3061224489796,551 20250901 sampled sku potato bulk allocated received brinjal bulk white allocated received cauliflower bulk allocated received o el at g2 pbtno7947 receive supply order morning 3940 kg 3940 kg 4330 kg 4330 kg 2 pieces 2 pieces
bug_reports_Screenshot_2025-09-01-06-49-22-127_com.android.incallui.jpg,  TF FB BS! Ge SULTS allenev ON,44.77777777777778,tf fb bs ge sults allenev on
bug_reports_Screenshot_2025-09-02-06-04-08-34_8c6ef806cec84a986bc714a6285db756.jpg,"6:04 -@ © © 9 99? FB 4:4 O WoW + now Wheetocity #8 Hi, +P nere to SuAc YOUr data ",54.625,604 9 99 fb 44 o wow now wheetocity 8 hi p nere to suac your data
bug_reports_Screenshot_2025-09-03-06-17-13-73_8c6ef806cec84a986bc714a6285db756.jpg,6:17 © Ok TGs PBTNO7531:191.6g0.191   Ignasi lene,27.923076923076923,617 ok tgs pbtno75311916g0191 ignasi lene
bug_reports_Screenshot_2025-09-03-06-41-57-72_8c6ef806cec84a986bc714a6285db756.jpg,8: © 299 be “Tl GD 80%   Rate card version not found Product Weight Amount,73.875,8 299 be tl gd 80 rate card version not found product weight amount
bug_reports_Screenshot_2025-09-03-19-13-14-29_8c6ef806cec84a986bc714a6285db756.jpg,7:13 @ 109 te “ul O61%   Enable stockout vilai (SV),77.0,713 109 te ul o61 enable stockout vilai sv
bug_reports_Screenshot_2025-09-03-19-54-06-83_8c6ef806cec84a986bc714a6285db756.jpg,  = AED QL SOOTIG LOLLD - 3 Ne PBTN05834 02-Sen 02:00 PM to 09:30 PN,59.0625,aed ql sootig lolld 3 ne pbtn05834 02sen 0200 pm to 0930 pn
bug_reports_Screenshot_2025-09-05-05-01-51-30_8c6ef806cec84a986bc714a6285db756.jpg,Ok ow   CRATE,69.5,ok ow crate
bug_reports_Screenshot_2025-09-05-06-41-24-41_8c6ef806cec84a986bc714a6285db756.jpg,G1 2 @ $8 Sl   Rate card version not found,72.54545454545455,g1 2 8 sl rate card version not found
bug_reports_Screenshot_2025-09-05-07-45-06-01_21e8cabcf42c673ec340bb67ba55b55b.jpg,7:45 © -@ 309 te “Tl GED Lattu .PonddadiS @ Py 7 00:37,59.142857142857146,745 309 te tl ged lattu ponddadis py 7 0037
bug_reports_Screenshot_2025-09-06-05-52-11-58_8c6ef806cec84a986bc714a6285db756.jpg,Til ,36.5,til
bug_reports_Screenshot_2025-09-06-06-22-40-725_com.wheelocity.wow_customer_pos.jpg,"DB tl ii! Ga 98,0   Rate card version not found",64.36363636363636,db tl ii ga 980 rate card version not found
bug_reports_Screenshot_2025-09-06-08-56-35-730_com.wheelocity.wow_customer_pos.jpg,<  PBTNO4305 : Ennoda Choice ,68.83333333333333,pbtno4305 ennoda choice
bug_reports_Screenshot_2025-09-06-18-39-57-38_8c6ef806cec84a986bc714a6285db756.jpg,6:39 @ sO 28 il “Hil O237 ,46.55555555555556,639 so 28 il hil o237
bug_reports_Screenshot_2025-09-07-05-24-04-80_8c6ef806cec84a986bc714a6285db756.jpg,2025/09/07 Morning,95.5,20250907 morning
bug_reports_Screenshot_2025-09-07-08-44-40-910_com.wheelocity.wow_customer_pos.jpg,<  PBTNO4305 : Ennoda Choice ,68.83333333333333,pbtno4305 ennoda choice
bug_reports_Screenshot_2025-09-07-09-06-53-961_com.wheelocity.wow_customer_pos.jpg,rae B ull ZS Gd e ,34.75,rae b ull zs gd e
bug_reports_Screenshot_2025-09-07-09-10-05-488_com.wheelocity.wow_customer_pos.jpg,26-4 7 8 el Ge   SKU Quantity Amount,63.77777777777778,264 7 8 el ge sku quantity amount
bug_reports_Screenshot_2025-09-07-21-50-05-59_8c6ef806cec84a986bc714a6285db756.jpg,"9:50:05 © 294 Ye 341) Ga < Welcome, Jagetheesan.. Good Evening ",60.76923076923077,95005 294 ye 341 ga welcome jagetheesan good evening
bug_reports_Screenshot_2025-09-09-05-14-27-328_com.wheelocity.wow_customer_pos.jpg,<€  PBTNO8IO : 191.Gg0... A= Z0/T- £1000             Blenev QS 1g TBI   ,51.04545454545455,pbtno8io 191gg0 a z0t 1000 blenev qs 1g tbi
bug_reports_Screenshot_2025-09-09-05-55-35-773_com.wheelocity.wow_customer_pos.jpg,5155 AMI0.1KB/s J 3B Xu! GZ € PBTNO5908: Add Sale Ds ,51.583333333333336,5155 ami01kbs j 3b xu gz pbtno5908 add sale ds
bug_reports_Screenshot_2025-09-09-05-57-47-37_8c6ef806cec84a986bc714a6285db756.jpg,5:57 © $: O Wh al wil P86% € PBTN04953: Add Sale ¥: logu X ,61.4375,557 o wh al wil p86 pbtn04953 add sale logu x
bug_reports_Screenshot_2025-09-09-06-01-12-389_com.wheelocity.wow_customer_pos.jpg,  Rate card version not found,95.66666666666667,rate card version not found
bug_reports_Screenshot_2025-09-09-06-02-33-98_8c6ef806cec84a986bc714a6285db756.jpg,6:02 © 109 &% Tl Ga 91% < PBTNO5729: Add Sale 4 Ganesan X 2k 2K 2k ok kK ,68.0,602 109 tl ga 91 pbtno5729 add sale 4 ganesan x 2k 2k 2k ok kk
bug_reports_Screenshot_2025-09-09-06-09-31-018_com.wheelocity.wow_customer_pos.jpg,6:09 AM '® J   Rate card version not found Clam RH SEIT 00:00:47,64.0625,609 am j rate card version not found clam rh seit 000047
bug_reports_Screenshot_2025-09-09-06-18-03-98_8c6ef806cec84a986bc714a6285db756.jpg,© $: O 8 Sil wt 82%   Rate card version not found Brinjal (White) _—=,70.0625,o 8 sil wt 82 rate card version not found brinjal white _
bug_reports_Screenshot_2025-09-09-06-19-01-428_com.wheelocity.wow_customer_pos.jpg,  6:19 AM‘ J FB Sul GD Rate card version not found,77.66666666666667,619 am j fb sul gd rate card version not found
bug_reports_Screenshot_2025-09-09-07-41-48-44_8c6ef806cec84a986bc714a6285db756.jpg,SULTS atenev ON,48.0,sults atenev on
bug_reports_Screenshot_2025-09-09-09-55-13-684_com.wheelocity.wow_customer_pos.jpg,9:55 AM “® J SBS! Go ,62.285714285714285,955 am j sbs go
bug_reports_Screenshot_2025-09-09-09-57-18-56_8c6ef806cec84a986bc714a6285db756.jpg,Hi Darma < +917305084610 Weekly Roster Entry ,87.125,hi darma 917305084610 weekly roster entry
bug_reports_Screenshot_2025-09-09-10-08-46-23_8c6ef806cec84a986bc714a6285db756.jpg,  Hi MUGILAN +919043734206 Weekly Roster Entry,72.77777777777777,hi mugilan 919043734206 weekly roster entry
bug_reports_Screenshot_2025-09-09-10-12-43-75_8c6ef806cec84a986bc714a6285db756.jpg,O12 Ook TIS Hi Madhavan << +919345708533 Weekly Roster Entry,66.81818181818181,o12 ook tis hi madhavan 919345708533 weekly roster entry
bug_reports_Screenshot_2025-09-09-11-50-39-58_8c6ef806cec84a986bc714a6285db756.jpg,  Hi Ramakrishnan +919047155904 Weekly Roster Entry EERE,74.66666666666667,hi ramakrishnan 919047155904 weekly roster entry eere
bug_reports_Screenshot_2025-09-09-17-48-35-80_8c6ef806cec84a986bc714a6285db756.jpg,5:48 Tile Hi Praveen Kumar-C2 < +916383236029 Weekly Roster Entry ee,60.23076923076923,548 tile hi praveen kumarc2 916383236029 weekly roster entry ee
bug_reports_Screenshot_2025-09-10-05-55-44-81_8c6ef806cec84a986bc714a6285db756.jpg,© BO Heo “Sal atl 75%   Unable to connect. Please check your internet connection.,71.8,bo heo sal atl 75 unable to connect please check your internet connection
bug_reports_Screenshot_2025-09-10-06-14-52-09_8c6ef806cec84a986bc714a6285db756.jpg,< PBTNO7269: almienestonws Gey... ¥ ,68.83333333333333,pbtno7269 almienestonws gey
bug_reports_Screenshot_2025-09-10-10-25-15-18_8c6ef806cec84a986bc714a6285db756.jpg,ie “Til ED ,55.8,ie til ed
bug_reports_Screenshot_2025-09-11-05-51-55-640_com.wheelocity.wow_customer_pos.jpg,  < PBTNO7823: Bluetooth Weighing Machine Speaker Printer,83.625,pbtno7823 bluetooth weighing machine speaker printer
bug_reports_Screenshot_2025-09-11-09-10-01-843_com.wheelocity.wow_customer_pos.jpg,9:10 AM119KB/s© & DB il tl GD 46:   CULTS Joy atenev ON,51.84615384615385,910 am119kbs db il tl gd 46 cults joy atenev on
bug_reports_Screenshot_2025-09-11-10-50-51-086_com.wheelocity.wow_customer_pos.jpg,10:50 AM|1.0KB/s @ -   4.970 kg 2473.95 . 4.970 kg z 164.01 7,66.125,1050 am10kbs 4970 kg 247395 4970 kg z 16401 7
bug_reports_Screenshot_20250819-154440.jpg,344>M ®@OH ®@ 9 © Sis 33 Sil $3 Geen) € Receive My Inventory   ,52.72222222222222,344m oh 9 sis 33 sil 3 geen receive my inventory
bug_reports_Screenshot_20250819_172348.jpg,BO fos 46 al tl O 86%   SULTS Doyl ailenev ON,55.666666666666664,bo fos 46 al tl o 86 sults doyl ailenev on
bug_reports_Screenshot_20250819_181556.jpg,Gi BO Mf 40 cal 15% € Google Play SD : &) WoW by Wheelocity ITE) Wheelocity.com,53.05263157894737,gi bo mf 40 cal 15 google play sd wow by wheelocity ite wheelocitycom
bug_reports_Screenshot_20250819_210718_WoW.jpg,   9:07 ‘© Maatikicl © 9 ul 2 ED,64.44444444444444,907 maatikicl 9 ul 2 ed
bug_reports_Screenshot_20250820-045958.jpg,4:59AM @ OBB We Sal te 4S   COVER,59.0,459am obb we sal te 4s cover
bug_reports_Screenshot_20250820-052118.jpg,<  PBTNO5416: PJP A-Z0/T-200 Tracker Status Running Started     ,76.72727272727273,pbtno5416 pjp az0t200 tracker status running started
bug_reports_Screenshot_20250820-095412.jpg,9:54AM ® OOF Sale   \> AY ,46.2,954am oof sale ay
bug_reports_Screenshot_20250820-183849.jpg,638PM © O © ws 33 Sil $3 Sal GS): € Receive My Inventory   ,60.05882352941177,638pm o ws 33 sil 3 sal gs receive my inventory
bug_reports_Screenshot_20250820-191657.jpg,7:16PM® OO e OB fs oe 4Shi G5) < Receive My Inventory   ,55.642857142857146,716pm oo e ob fs oe 4shi g5 receive my inventory
bug_reports_Screenshot_20250820-213310.jpg,9:33PM @@ © & e B (oy) FS NB Sit ve PShl Ge):,46.61538461538461,933pm e b oy fs nb sit ve pshl ge
bug_reports_Screenshot_20250820_045312_WoW.jpg,QO we ul   2025/08/20 Morning Sampled SKU BULK Potato,62.583333333333336,qo we ul 20250820 morning sampled sku bulk potato
bug_reports_Screenshot_20250820_045338_WoW.jpg,BOWS ul   2025/08/20 Morning,64.0,bows ul 20250820 morning
bug_reports_Screenshot_20250820_051508.jpg,Mt 4G* al wll 86%   60)LI,43.5,mt 4g al wll 86 60li
bug_reports_Screenshot_20250820_063502.jpg,6:35 &% © »| 9 Kas all! 46* tl] O 92% CULTS Sey ailemev ON,59.733333333333334,635 9 kas all 46 tl o 92 cults sey ailemev on
bug_reports_Screenshot_20250820_063907.jpg,"BO v2 53"" 4c wl 84%   Enable stockout vilai (SV)",69.45454545454545,bo v2 53 4c wl 84 enable stockout vilai sv
bug_reports_Screenshot_20250820_065417.jpg,6:54 BO i 4c* ul 82% € PBTNO4568: yr XxX ,47.15384615384615,654 bo i 4c ul 82 pbtno4568 yr xxx
bug_reports_Screenshot_20250820_074257.jpg,“tei 7:42 © A O + © tz &)   Rate card version not found Broad Beans ae,72.88888888888889,tei 742 a o tz rate card version not found broad beans ae
bug_reports_Screenshot_20250820_075754_Truecaller.jpg,eniTen 2 @Alol-14 ot PBTNO8071 20-Aug 03:45 AM to 11:30 AM,69.9090909090909,eniten 2 alol14 ot pbtno8071 20aug 0345 am to 1130 am
bug_reports_Screenshot_20250820_083013.jpg,8:30 oo. BO M2 46 cl @ € PBTNO5601: ... >: oa XxX   KK IGT,49.529411764705884,830 oo bo m2 46 cl pbtno5601 oa xxx kk igt
bug_reports_Screenshot_20250820_100127.jpg,BO ie 4G:   255 gm #4700 oe 7,50.9,bo ie 4g 255 gm 4700 oe 7
bug_reports_Screenshot_20250820_163254_WoW.jpg,,95.0,
bug_reports_Screenshot_20250821-054448.jpg,963 Suk hu   Onion,62.8,963 suk hu onion
bug_reports_Screenshot_20250821-060343_WoW.jpg,  euiTen ) Welcome F,64.0,euiten welcome f
bug_reports_Screenshot_20250821-061530.jpg,615 AM -@ @ OOF wes 38 Sti € PBTNO5688: Add Sale :   ,58.2,615 am oof wes 38 sti pbtno5688 add sale
bug_reports_Screenshot_20250821-061817.jpg,OMB kW tee   Rate card version not found,78.0,omb kw tee rate card version not found
bug_reports_Screenshot_20250821_055124.jpg,5:51 = BO Me ull 56+ tl O 90% < PBTN04947: Add Sale % ,63.53333333333333,551 bo me ull 56 tl o 90 pbtn04947 add sale
bug_reports_Screenshot_20250821_061351.jpg,  Rate card version not found UFOs 100 gm Olea Tus,80.18181818181819,rate card version not found ufos 100 gm olea tus
bug_reports_Screenshot_20250821_061609.jpg,6:16 OOM uy 42 46+   Rate card version not found,72.27272727272727,616 oom uy 42 46 rate card version not found
bug_reports_Screenshot_20250821_062501.jpg,6:25 2S - © $9 2464   Rate card version not found Z/U QIN z 20.52 270 gm ee SOE |,61.166666666666664,625 2s 9 2464 rate card version not found zu qin z 2052 270 gm ee soe
bug_reports_Screenshot_20250821_062702_WoW.jpg,= euifen an Welcome,57.0,euifen an welcome
bug_reports_Screenshot_20250821_063201.jpg,6:32 “@ © FO mM all 56 sil MD 88% < PBTNO4758: Add Sale x: ,66.5625,632 fo mm all 56 sil md 88 pbtno4758 add sale x
bug_reports_Screenshot_20250821_064018_WoW.jpg,Product Weight Amount,90.33333333333333,product weight amount
bug_reports_Screenshot_20250821_070209.jpg,  © BO ie we 56 tl SULTS Sey aenev ON,47.27272727272727,bo ie we 56 tl sults sey aenev on
bug_reports_Screenshot_20250822-044708.jpg,4:47 AM ‘® OOF Flt Su aw: = Thirupanjali - 8 a PBTNO5689,62.142857142857146,447 am oof flt su aw thirupanjali 8 a pbtno5689
bug_reports_Screenshot_20250822-210123.jpg,9:01 PM SF & Sl <  PBTNO6070: Add Crates        Crate ID TNCRO6109 ,67.41176470588235,901 pm sf sl pbtno6070 add crates crate id tncro6109
bug_reports_Screenshot_20250822_051732.jpg,© $98 ee 46a ,41.333333333333336,98 ee 46a
bug_reports_Screenshot_20250822_053129.jpg,PBTNO5634 : 191.Ge0.10 A-€0/1-€00 Blenev SOFlpsi ,31.2,pbtno5634 191ge010 a0100 blenev soflpsi
bug_reports_Screenshot_20250822_074014.jpg,714004 M46 al O 21% ,72.33333333333333,714004 m46 al o 21
bug_reports_Screenshot_20250822_080327.jpg,  8:03 B OU Kee 46 ul wll O 73% Gt xX,67.0,803 b ou kee 46 ul wll o 73 gt xx
bug_reports_Screenshot_20250822_153907_WoW.jpg,  Connection Restored < PBTNO7605 : New Receive Supply Or... $,86.45454545454545,connection restored pbtno7605 new receive supply or
bug_reports_Screenshot_20250823_064049.jpg,  € PBTN05832: yesH(RS eTem LUN (h)LD Gugseneny LN flesorLiy,32.36363636363637,pbtn05832 yeshrs etem lun hld gugseneny ln flesorliy
bug_reports_Screenshot_20250823_064204.jpg,  € PBTN05832: yesH(RS eTem LUN (h)LD Gugseneny LN flesorLiy,32.36363636363637,pbtn05832 yeshrs etem lun hld gugseneny ln flesorliy
bug_reports_Screenshot_20250823_141244.jpg,"2:12 = @ O 92 4c. <€ Welcome, BoopathiPalan.. (arene Good Afternoon ",58.92307692307692,212 o 92 4c welcome boopathipalan arene good afternoon
bug_reports_Screenshot_20250823_161831.jpg,418085 Ss all 46 stl OQ 61%   ® Wow Vegitable C3 Om ®&,67.6,418085 ss all 46 stl oq 61 wow vegitable c3 om
bug_reports_Screenshot_20250823_163935.jpg,"4:39 O 924641 @ <€ Welcome, BoopathiPalan.. (arene Good Afternoon ",62.54545454545455,439 o 924641 welcome boopathipalan arene good afternoon
bug_reports_Screenshot_20250823_171716.jpg,"5:17 © 9M <€ Welcome, BoopathiPalan.. (arene Good Afternoon ",56.416666666666664,517 9m welcome boopathipalan arene good afternoon
bug_reports_Screenshot_20250824_085344.jpg,"  8:53 © BO i, 56+ all wil @ 71% WoW wow Sync Service is Running",71.625,853 bo i 56 all wil 71 wow wow sync service is running
bug_reports_Screenshot_20250824_093259.jpg,932 O - Me BO 8 46 wl € PBINO5601: aNmuemest.. + G@Gyur x   AA,46.333333333333336,932 o me bo 8 46 wl pbino5601 anmuemest ggyur x aa
bug_reports_Screenshot_20250825-061444.jpg,6:14AM 9 « Ox te te Si (22) G Os ¢,41.333333333333336,614am 9 ox te te si 22 g os
bug_reports_Screenshot_20250825-080715.jpg,OB we be Sil Ge)   Rate card version not found —,51.6875,ob we be sil ge rate card version not found
bug_reports_Screenshot_20250825_045638.jpg,"© O i, 5G6t sal wl 85%   NONE MAN: owe Fv",55.84615384615385,o i 5g6t sal wl 85 none man owe fv
bug_reports_Screenshot_20250825_051010.jpg,5:10© & @ @ ° Ms wall al   ,52.5,510 ms wall al
bug_reports_Screenshot_20250825_161904_WoW.jpg,wl 67%   2025/08/25 Evening,51.714285714285715,wl 67 20250825 evening
bug_reports_Screenshot_20250826_083754.jpg,& 9 iD Voh1 LTE2 46+ ll all @ ‘O),40.3,9 id voh1 lte2 46 ll all o
bug_reports_Screenshot_20250826_181205.jpg,"SN OM 2 464i   i, =. — _ _ = Fr A",37.666666666666664,sn om 2 464i i _ _ fr a
bug_reports_Screenshot_20250827-165753.jpg,4557 PM OORT RE   Enable stockout vilai (SV),77.77777777777777,4557 pm oort re enable stockout vilai sv
bug_reports_Screenshot_20250827_054933.jpg,5:49 © © BO 8 46 al O 39% ,74.6,549 bo 8 46 al o 39
bug_reports_Screenshot_20250827_081154.jpg,,95.0,
bug_reports_Screenshot_20250827_171037.jpg,<  PBTNO5802: PJP A=20/1-200         Status Started Tracker Running            ,81.0625,pbtno5802 pjp a201200 status started tracker running
bug_reports_Screenshot_20250828_102717.jpg,10:27 &M”@-- 98 kee 46* ull 37% All (20) = SKU,54.6,1027 m 98 kee 46 ull 37 all 20 sku
bug_reports_Screenshot_20250828_110449.jpg,11:4 © @@® ° © 90 8 4cr sul ,60.1,114 90 8 4cr sul
bug_reports_Screenshot_20250830_094748.jpg,9 2 ail 46 wl & ,60.57142857142857,9 2 ail 46 wl
bug_reports_Screenshot_20250831_075811.jpg,B&O Dei 46 al O 74%   Tomato w se Stock : 1.730 Kg,72.57142857142857,bo dei 46 al o 74 tomato w se stock 1730 kg
bug_reports_Screenshot_20250903_054149.jpg,541 @ Mat R32 46 wl wll 32%   2025/09/03 Morning,63.72727272727273,541 mat r32 46 wl wll 32 20250903 morning
bug_reports_Screenshot_20250903_074302.jpg,"7:43 ~ y © 9 we, set i | / | Wowk wards | welcome * ase tC ",49.8421052631579,743 y 9 we set i wowk wards welcome ase tc
bug_reports_Screenshot_20250904_072806.jpg,7:28 © F918 ull O 73%   Enable stockout vilai (SV),76.25,728 f918 ull o 73 enable stockout vilai sv
bug_reports_Screenshot_20250906-070856.jpg,"  < PBTNO5943: Drafts 7 2025 Sep 06, 06:59 AM",76.36363636363636,pbtno5943 drafts 7 2025 sep 06 0659 am
bug_reports_Screenshot_20250906_062213.jpg,BOM fen 46* tl wi] ED 76%   Rate card version not found 2) 1.285 kg 246.08 . a Oke ce FAREED ?,59.73913043478261,bom fen 46 tl wi ed 76 rate card version not found 2 1285 kg 24608 a oke ce fareed
bug_reports_Screenshot_20250906_110311.jpg,mw   All (20),65.2,mw all 20
bug_reports_Screenshot_20250907-065435.jpg,6:54AM @®M w « OB Me Si Le “SD <€  PBTNO7257:19... A= z0/T-# 3018   Ig,39.05882352941177,654am m w ob me si le sd pbtno725719 a z0t 3018 ig
bug_reports_Screenshot_20250908-073331.jpg,   7:33AM © 2 @ fu Me “ul GD 2025/09/08 Morning,60.333333333333336,733am 2 fu me ul gd 20250908 morning
bug_reports_Screenshot_20250908-094456.jpg,OB ws al &   Enable stockout vilai (SV),76.22222222222223,ob ws al enable stockout vilai sv
bug_reports_Screenshot_20250908_083014.jpg,8:30 @ FOO ° BO eae 46 sul § 72%   QL SULTS Sey aNenev ON,49.294117647058826,830 foo bo eae 46 sul 72 ql sults sey anenev on
bug_reports_Screenshot_20250908_084316.jpg,9 8 Kan 46 tl 69%   QL QosAlunr Gaul XK OBO,44.285714285714285,9 8 kan 46 tl 69 ql qosalunr gaul xk obo
bug_reports_Screenshot_20250909-055814.jpg,5:58AM @ © B® OMB We 5S GZ)   AxiosError: Request failed with status code 429 anar laalan me ee Se,55.22727272727273,558am b omb we 5s gz axioserror request failed with status code 429 anar laalan me ee se
bug_reports_Screenshot_20250909_055820.jpg,"  ou remy Welcome Ne,",61.2,ou remy welcome ne
bug_reports_Screenshot_20250909_062020.jpg,620 OMG - © BOW we 56+! <€ PBTNO5678: oNmuenesenws Cay... ¥ ,40.38461538461539,620 omg bow we 56 pbtno5678 onmuenesenws cay
bug_reports_Screenshot_20250909_062727.jpg,  Bg Om Ke] aig 4G | a Rate card version not found Product Weight Amount,78.625,bg om ke aig 4g a rate card version not found product weight amount
bug_reports_Screenshot_20250909_062731.jpg,6:27 © 2% BOM ee ail ail MD 4 66% < PBTNO4445: Add Sale $ ,58.470588235294116,627 2 bom ee ail ail md 4 66 pbtno4445 add sale
bug_reports_Screenshot_20250909_074110.jpg,BQ v2 18 46 wll Mg 75% < PBTNO5777: Add Sale - subalakshmi XX ,57.5,bq v2 18 46 wll mg 75 pbtno5777 add sale subalakshmi xx
bug_reports_Screenshot_20250909_110304.jpg,  Hi Ramu < +917305693617 Weekly Roster Entry,93.25,hi ramu 917305693617 weekly roster entry
bug_reports_Screenshot_20250909_160002.jpg,  4:00 &@ . 9 X28 5G* sul O 100% Wed - 10 Sep,71.57142857142857,400 9 x28 5g sul o 100 wed 10 sep
bug_reports_Screenshot_20250910_052801.jpg,"WoW SN M2 46* wil 97% Wheelocity is running Hi, i'm here to sync your data ",76.22222222222223,wow sn m2 46 wil 97 wheelocity is running hi im here to sync your data
bug_reports_Screenshot_20250910_062930.jpg,6:29 8 9 2 46+ al Of   Rate card version not found Enable stockout vilai (SV),78.05882352941177,629 8 9 2 46 al of rate card version not found enable stockout vilai sv
bug_reports_Screenshot_20250910_080029.jpg,9 i 4G   CRATE 2ICERLA Ss,55.125,9 i 4g crate 2icerla ss
bug_reports_Screenshot_20250910_080628.jpg,8:06 BO M2 46+ al   shiva XX,45.45454545454545,806 bo m2 46 al shiva xx
bug_reports_Screenshot_20250911_043441.jpg,4:34   9 MB all 46 ,74.71428571428571,434 9 mb all 46
bug_reports_Screenshot_2025_0820_053554.jpg,"© 9 sl € PBTNO7634: FLiomen ay...   ume TTC TTC SS 3.85 Cao) 3875 ff 2(Rencrss) BULK rw BR arses, 821 3730 yf GQeuettener BULK a5an 1.43 Ga. 88) 1400 BULK Lolerres iru",36.108695652173914,9 sl pbtno7634 fliomen ay ume ttc ttc ss 385 cao 3875 ff 2rencrss bulk rw br arses 821 3730 yf gqeuettener bulk a5an 143 ga 88 1400 bulk lolerres iru
bug_reports_Screenshot_2025_0820_055856.jpg,5:58 © M22 46 ll atl fg 67% €  PBTNO5971: sticnen a Guminissen   2025/08/20 Morning SKU Q(HenetsHHLPY BULK bat) f 2.130 kg 2.100 kg Glaieitenen BULK 520gm BULK NN 770 gm 730gm BULK Qenoscr @QSISSUuULLB!: 7 bunch 7bunch BULK 6060 390 gm 390 gm ¥ QA BULK,40.642857142857146,558 m22 46 ll atl fg 67 pbtno5971 sticnen a guminissen 20250820 morning sku qhenetshhlpy bulk bat f 2130 kg 2100 kg glaieitenen bulk 520gm bulk nn 770 gm 730gm bulk qenoscr qsissuuullb 7 bunch 7bunch bulk 6060 390 gm 390 gm qa bulk
bug_reports_Screenshot_2025_0822_081018.jpg,8:09 © 9 M2 ays 56 al O 65% < PBTN05684: Stock Rejection Summary Pampers Happy Sleep Diaper (Medium) (7_12kg)   Pampers Happy Sleep Diaper (Large) (9_14kg) Mugi Spotless Toilet Cleaner (5 00mI+200 ml) Combo 2 pieces 2 pieces NONE 1 pieces Q x NONE Cy eo eee   +,79.49019607843137,809 9 m2 ays 56 al o 65 pbtn05684 stock rejection summary pampers happy sleep diaper medium 7_12kg pampers happy sleep diaper large 9_14kg mugi spotless toilet cleaner 5 00mi200 ml combo 2 pieces 2 pieces none 1 pieces q x none cy eo eee
bug_reports_Screenshot_2025_0823_045609.jpg,"4:54 & |) & © 9 tf 46+ wll © €  PBTNO7634: eLiener SL Guim)...   2025/08/23 Morning Q x Lomes\if SKU 2 (Hones) BULK prs Sp 4.530 kg 4.495 kg BULK SSSA SR. 2.790 kg 2.780 kg BULK eres QSSSUULLS: 1.550 kg 1.520 kg BULK 420 gm ad 420 gm QeAl BULK % 150 gm 3 140 gm Slept BULK 2.570 kg Qumuutrgy: 2.570 kg Geer Geer BULK 4&Y 600 gm Qumuutrgy: 630 gm BULK 3.730 kg 3.740 kg Fleoteor BULK Glouras muito 210 gm & 210 gm BULK re. 500 gm 480 gm Glaistot6mL& BULK yO"" 680 gm 645 gm ",54.36923076923077,454 9 tf 46 wll pbtno7634 eliener sl guim 20250823 morning q x lomesif sku 2 hones bulk prs sp 4530 kg 4495 kg bulk sssa sr 2790 kg 2780 kg bulk eres qsssuulls 1550 kg 1520 kg bulk 420 gm ad 420 gm qeal bulk 150 gm 3 140 gm slept bulk 2570 kg qumuutrgy 2570 kg geer geer bulk 4y 600 gm qumuutrgy 630 gm bulk 3730 kg 3740 kg fleoteor bulk glouras muito 210 gm 210 gm bulk re 500 gm 480 gm glaistot6ml bulk yo 680 gm 645 gm
bug_reports_Screenshot_2025_0824_050248.jpg,50160 & © 9 4c* €  PBTNO7634: eLiener SL Guim)...   2025/08/24 Morning Q x Lomes\if SKU 2 (Hones) BULK prs Sp 4.580 kg 4.555 kg Gleicitener BULK SSSA SR. 2.680 kg 2.665 kg BULK eres QSSSUULLS: 1.570 kg 1.570 kg BULK   610 gm 610 gm QeAl BULK % 170 gm 3 155 gm Slept BULK 2.400 kg Qumuutrgy: 2.390 kg 410 gm 410 gm BULK re. 610 gm 610 gm BULK 960 gm = QumuuLL ay: 955 gm QeicsvoremL& BULK amu A 560 gm 550 gm (pLeoL&Car BULK Oi)   1.940 kg 1.915 kg RInk,50.9140625,50160 9 4c pbtno7634 eliener sl guim 20250824 morning q x lomesif sku 2 hones bulk prs sp 4580 kg 4555 kg gleicitener bulk sssa sr 2680 kg 2665 kg bulk eres qsssuulls 1570 kg 1570 kg bulk 610 gm 610 gm qeal bulk 170 gm 3 155 gm slept bulk 2400 kg qumuutrgy 2390 kg 410 gm 410 gm bulk re 610 gm 610 gm bulk 960 gm qumuull ay 955 gm qeicsvoreml bulk amu a 560 gm 550 gm pleolcar bulk oi 1940 kg 1915 kg rink
bug_reports_Screenshot_2025_0824_100248.jpg,10:02 €©@ O98 uae 46+ ull 34% € UG Neupmisemoenrts >   Q é @ = SKU (ers) Fnv (21) A Sues 0.000 kg HAaenj~ssrus % i 3 0.000 kg QA,45.8974358974359,1002 o98 uae 46 ull 34 ug neupmisemoenrts q é sku ers fnv 21 a sues 0000 kg haaenjssrus i 3 0000 kg qa
